id,cliente_id,vendedor_id,data,status
48809,34,1,2026-03-11,entregue
48810,71,6,2026-03-11,entregue
48811,77,12,2026-03-11,entregue
48812,90,12,2026-03-11,entregue
48813,97,1,2026-03-11,entregue
48814,103,1,2026-03-11,entregue
48815,113,2,2026-03-11,entregue
48816,118,7,2026-03-11,entregue
48817,130,5,2026-03-11,entregue
48818,160,6,2026-03-11,entregue
48819,172,12,2026-03-11,entregue
48820,187,2,2026-03-11,entregue
48821,193,11,2026-03-11,entregue
48822,194,10,2026-03-11,entregue
48823,214,2,2026-03-11,entregue
48824,239,6,2026-03-11,entregue
48825,243,7,2026-03-11,entregue
48826,251,11,2026-03-11,entregue
48827,258,7,2026-03-11,entregue
48828,270,3,2026-03-11,entregue
48829,273,9,2026-03-11,entregue
48830,289,12,2026-03-11,entregue
48831,306,5,2026-03-11,entregue
48832,355,2,2026-03-11,entregue
48833,383,12,2026-03-11,entregue
48834,391,1,2026-03-11,entregue
48835,402,1,2026-03-11,entregue
48836,426,7,2026-03-11,entregue
48837,436,1,2026-03-11,entregue
48838,437,12,2026-03-11,entregue
48839,452,10,2026-03-11,entregue
48840,481,3,2026-03-11,entregue
48841,483,10,2026-03-11,entregue
48842,492,6,2026-03-11,entregue
48843,580,11,2026-03-11,entregue
48844,594,5,2026-03-11,entregue
48845,616,12,2026-03-11,entregue
48846,617,3,2026-03-11,entregue
48847,617,3,2026-03-11,entregue
48848,640,7,2026-03-11,entregue
48849,651,11,2026-03-11,entregue
48850,655,8,2026-03-11,entregue
48851,668,4,2026-03-11,entregue
48852,680,9,2026-03-11,entregue
48853,687,4,2026-03-11,entregue
48854,696,5,2026-03-11,entregue
48855,702,7,2026-03-11,entregue
48856,707,12,2026-03-11,entregue
48857,743,4,2026-03-11,entregue
48858,745,5,2026-03-11,entregue
48859,769,2,2026-03-11,entregue
48860,787,3,2026-03-11,entregue
48861,791,4,2026-03-11,entregue
48862,799,1,2026-03-11,entregue
48863,799,1,2026-03-11,entregue
48864,823,10,2026-03-11,entregue
48865,826,11,2026-03-11,entregue
48866,828,4,2026-03-11,entregue
48867,828,4,2026-03-11,entregue
48868,860,12,2026-03-11,entregue
48869,866,11,2026-03-11,entregue
48870,874,2,2026-03-11,entregue
48871,876,7,2026-03-11,entregue
48872,911,4,2026-03-11,entregue
48873,937,10,2026-03-11,entregue
48874,939,9,2026-03-11,entregue
48875,942,8,2026-03-11,entregue
48876,951,6,2026-03-11,entregue
48877,992,1,2026-03-11,entregue
48878,1021,1,2026-03-11,entregue
48879,1033,6,2026-03-11,entregue
48880,1046,2,2026-03-11,entregue
48881,1076,3,2026-03-11,entregue
48882,1080,12,2026-03-11,entregue
48883,1122,9,2026-03-11,entregue
48884,1126,7,2026-03-11,entregue
48885,1177,12,2026-03-11,entregue
48886,1184,2,2026-03-11,entregue
48887,35,6,2026-03-12,entregue
48888,37,3,2026-03-12,entregue
48889,53,7,2026-03-12,entregue
48890,66,2,2026-03-12,entregue
48891,99,10,2026-03-12,entregue
48892,107,3,2026-03-12,entregue
48893,123,11,2026-03-12,entregue
48894,131,10,2026-03-12,entregue
48895,132,7,2026-03-12,entregue
48896,148,12,2026-03-12,entregue
48897,166,8,2026-03-12,entregue
48898,211,11,2026-03-12,entregue
48899,219,4,2026-03-12,entregue
48900,222,6,2026-03-12,entregue
48901,239,6,2026-03-12,entregue
48902,243,7,2026-03-12,entregue
48903,260,2,2026-03-12,entregue
48904,312,2,2026-03-12,entregue
48905,374,8,2026-03-12,entregue
48906,379,11,2026-03-12,entregue
48907,386,10,2026-03-12,entregue
48908,402,1,2026-03-12,entregue
48909,426,7,2026-03-12,entregue
48910,464,9,2026-03-12,entregue
48911,477,1,2026-03-12,entregue
48912,482,6,2026-03-12,entregue
48913,493,7,2026-03-12,entregue
48914,504,2,2026-03-12,entregue
48915,534,7,2026-03-12,entregue
48916,567,8,2026-03-12,entregue
48917,576,6,2026-03-12,entregue
48918,576,6,2026-03-12,entregue
48919,591,6,2026-03-12,entregue
48920,599,1,2026-03-12,entregue
48921,635,10,2026-03-12,entregue
48922,642,12,2026-03-12,entregue
48923,700,7,2026-03-12,entregue
48924,717,6,2026-03-12,entregue
48925,772,2,2026-03-12,entregue
48926,809,10,2026-03-12,entregue
48927,814,11,2026-03-12,entregue
48928,816,12,2026-03-12,entregue
48929,827,2,2026-03-12,entregue
48930,850,12,2026-03-12,entregue
48931,895,11,2026-03-12,entregue
48932,913,5,2026-03-12,entregue
48933,942,8,2026-03-12,entregue
48934,943,10,2026-03-12,entregue
48935,996,12,2026-03-12,entregue
48936,1013,9,2026-03-12,entregue
48937,1025,6,2026-03-12,entregue
48938,1036,9,2026-03-12,entregue
48939,1044,3,2026-03-12,entregue
48940,1060,1,2026-03-12,entregue
48941,1091,2,2026-03-12,entregue
48942,1101,11,2026-03-12,entregue
48943,1112,2,2026-03-12,entregue
48944,1126,7,2026-03-12,entregue
48945,1126,7,2026-03-12,entregue
48946,1128,2,2026-03-12,entregue
48947,1180,8,2026-03-12,entregue
48948,2,6,2026-03-13,entregue
48949,27,7,2026-03-13,entregue
48950,41,2,2026-03-13,entregue
48951,54,12,2026-03-13,entregue
48952,63,2,2026-03-13,entregue
48953,71,6,2026-03-13,entregue
48954,182,3,2026-03-13,entregue
48955,194,10,2026-03-13,entregue
48956,259,4,2026-03-13,entregue
48957,269,11,2026-03-13,entregue
48958,272,2,2026-03-13,entregue
48959,275,3,2026-03-13,entregue
48960,298,2,2026-03-13,entregue
48961,327,3,2026-03-13,entregue
48962,333,10,2026-03-13,entregue
48963,370,9,2026-03-13,entregue
48964,426,7,2026-03-13,entregue
48965,431,4,2026-03-13,entregue
48966,448,6,2026-03-13,entregue
48967,456,11,2026-03-13,entregue
48968,456,11,2026-03-13,entregue
48969,480,1,2026-03-13,entregue
48970,490,8,2026-03-13,entregue
48971,497,7,2026-03-13,entregue
48972,515,2,2026-03-13,entregue
48973,533,12,2026-03-13,entregue
48974,574,2,2026-03-13,entregue
48975,574,2,2026-03-13,entregue
48976,589,7,2026-03-13,entregue
48977,592,4,2026-03-13,entregue
48978,599,1,2026-03-13,entregue
48979,616,12,2026-03-13,entregue
48980,616,12,2026-03-13,entregue
48981,668,4,2026-03-13,entregue
48982,725,4,2026-03-13,entregue
48983,725,4,2026-03-13,entregue
48984,745,5,2026-03-13,entregue
48985,786,12,2026-03-13,entregue
48986,800,1,2026-03-13,cancelado
48987,804,12,2026-03-13,entregue
48988,814,11,2026-03-13,entregue
48989,825,7,2026-03-13,entregue
48990,834,6,2026-03-13,entregue
48991,845,5,2026-03-13,entregue
48992,912,1,2026-03-13,entregue
48993,913,5,2026-03-13,entregue
48994,950,8,2026-03-13,entregue
48995,977,7,2026-03-13,entregue
48996,1015,9,2026-03-13,entregue
48997,1083,6,2026-03-13,entregue
48998,1088,7,2026-03-13,entregue
48999,1150,12,2026-03-13,entregue
49000,1158,11,2026-03-13,entregue
49001,1174,11,2026-03-13,entregue
49002,1174,11,2026-03-13,entregue
49003,1195,11,2026-03-13,entregue
49004,4,12,2026-03-14,entregue
49005,4,12,2026-03-14,entregue
49006,35,6,2026-03-14,entregue
49007,68,11,2026-03-14,entregue
49008,70,5,2026-03-14,entregue
49009,90,12,2026-03-14,entregue
49010,108,7,2026-03-14,entregue
49011,119,8,2026-03-14,entregue
49012,124,12,2026-03-14,entregue
49013,134,4,2026-03-14,entregue
49014,151,6,2026-03-14,entregue
49015,201,4,2026-03-14,entregue
49016,226,10,2026-03-14,entregue
49017,237,1,2026-03-14,entregue
49018,260,2,2026-03-14,entregue
49019,270,3,2026-03-14,entregue
49020,306,5,2026-03-14,entregue
49021,308,12,2026-03-14,entregue
49022,336,11,2026-03-14,entregue
49023,345,10,2026-03-14,entregue
49024,346,12,2026-03-14,entregue
49025,360,5,2026-03-14,entregue
49026,390,11,2026-03-14,entregue
49027,409,7,2026-03-14,entregue
49028,426,7,2026-03-14,entregue
49029,445,8,2026-03-14,entregue
49030,445,8,2026-03-14,entregue
49031,447,9,2026-03-14,entregue
49032,452,10,2026-03-14,entregue
49033,486,7,2026-03-14,entregue
49034,494,7,2026-03-14,entregue
49035,611,3,2026-03-14,entregue
49036,686,7,2026-03-14,entregue
49037,689,8,2026-03-14,entregue
49038,703,5,2026-03-14,entregue
49039,716,1,2026-03-14,entregue
49040,728,6,2026-03-14,entregue
49041,902,8,2026-03-14,entregue
49042,907,2,2026-03-14,entregue
49043,914,3,2026-03-14,entregue
49044,934,2,2026-03-14,entregue
49045,975,6,2026-03-14,entregue
49046,999,7,2026-03-14,entregue
49047,1010,1,2026-03-14,entregue
49048,1016,1,2026-03-14,entregue
49049,1036,9,2026-03-14,entregue
49050,1088,7,2026-03-14,entregue
49051,1120,7,2026-03-14,entregue
49052,1125,8,2026-03-14,entregue
49053,1137,11,2026-03-14,entregue
49054,1166,7,2026-03-14,entregue
49055,1180,8,2026-03-14,entregue
49056,9,11,2026-03-16,entregue
49057,11,2,2026-03-16,entregue
49058,13,6,2026-03-16,entregue
49059,24,4,2026-03-16,entregue
49060,38,2,2026-03-16,entregue
49061,49,8,2026-03-16,entregue
49062,58,4,2026-03-16,entregue
49063,69,7,2026-03-16,entregue
49064,73,12,2026-03-16,entregue
49065,94,5,2026-03-16,entregue
49066,97,1,2026-03-16,entregue
49067,149,6,2026-03-16,entregue
49068,159,11,2026-03-16,entregue
49069,166,8,2026-03-16,entregue
49070,178,6,2026-03-16,entregue
49071,185,11,2026-03-16,entregue
49072,187,2,2026-03-16,entregue
49073,193,11,2026-03-16,cancelado
49074,217,3,2026-03-16,entregue
49075,224,5,2026-03-16,entregue
49076,228,6,2026-03-16,entregue
49077,259,4,2026-03-16,entregue
49078,289,12,2026-03-16,entregue
49079,290,1,2026-03-16,entregue
49080,308,12,2026-03-16,entregue
49081,310,9,2026-03-16,entregue
49082,314,3,2026-03-16,entregue
49083,314,3,2026-03-16,entregue
49084,316,6,2026-03-16,cancelado
49085,340,11,2026-03-16,entregue
49086,363,3,2026-03-16,entregue
49087,371,12,2026-03-16,entregue
49088,382,5,2026-03-16,entregue
49089,382,5,2026-03-16,entregue
49090,403,10,2026-03-16,entregue
49091,410,10,2026-03-16,entregue
49092,415,9,2026-03-16,entregue
49093,435,2,2026-03-16,entregue
49094,440,11,2026-03-16,cancelado
49095,455,3,2026-03-16,cancelado
49096,468,4,2026-03-16,entregue
49097,468,4,2026-03-16,entregue
49098,483,10,2026-03-16,entregue
49099,495,9,2026-03-16,entregue
49100,511,1,2026-03-16,entregue
49101,518,8,2026-03-16,entregue
49102,524,10,2026-03-16,entregue
49103,532,12,2026-03-16,entregue
49104,533,12,2026-03-16,entregue
49105,534,7,2026-03-16,entregue
49106,541,4,2026-03-16,entregue
49107,548,4,2026-03-16,entregue
49108,562,10,2026-03-16,entregue
49109,572,1,2026-03-16,entregue
49110,574,2,2026-03-16,entregue
49111,582,2,2026-03-16,entregue
49112,592,4,2026-03-16,entregue
49113,599,1,2026-03-16,entregue
49114,607,6,2026-03-16,entregue
49115,609,3,2026-03-16,entregue
49116,655,8,2026-03-16,entregue
49117,669,11,2026-03-16,entregue
49118,672,6,2026-03-16,entregue
49119,673,12,2026-03-16,entregue
49120,681,1,2026-03-16,entregue
49121,723,6,2026-03-16,entregue
49122,731,12,2026-03-16,entregue
49123,740,7,2026-03-16,entregue
49124,791,4,2026-03-16,entregue
49125,828,4,2026-03-16,entregue
49126,852,12,2026-03-16,entregue
49127,863,9,2026-03-16,entregue
49128,892,6,2026-03-16,entregue
49129,905,10,2026-03-16,entregue
49130,907,2,2026-03-16,entregue
49131,907,2,2026-03-16,entregue
49132,913,5,2026-03-16,entregue
49133,947,7,2026-03-16,entregue
49134,950,8,2026-03-16,entregue
49135,950,8,2026-03-16,entregue
49136,954,9,2026-03-16,entregue
49137,954,9,2026-03-16,entregue
49138,965,4,2026-03-16,entregue
49139,994,1,2026-03-16,entregue
49140,1019,1,2026-03-16,entregue
49141,1020,1,2026-03-16,entregue
49142,1046,2,2026-03-16,entregue
49143,1048,7,2026-03-16,entregue
49144,1070,7,2026-03-16,entregue
49145,1072,10,2026-03-16,entregue
49146,1082,12,2026-03-16,entregue
49147,1088,7,2026-03-16,entregue
49148,1093,10,2026-03-16,entregue
49149,1094,2,2026-03-16,entregue
49150,1117,1,2026-03-16,entregue
49151,1123,8,2026-03-16,entregue
49152,1135,3,2026-03-16,entregue
49153,1136,9,2026-03-16,entregue
49154,1139,7,2026-03-16,entregue
49155,1141,6,2026-03-16,entregue
49156,1160,8,2026-03-16,entregue
49157,1161,12,2026-03-16,entregue
49158,1176,1,2026-03-16,entregue
49159,1177,12,2026-03-16,entregue
49160,1191,2,2026-03-16,entregue
49161,1199,11,2026-03-16,entregue
49162,42,12,2026-03-17,entregue
49163,87,7,2026-03-17,entregue
49164,87,7,2026-03-17,entregue
49165,101,12,2026-03-17,entregue
49166,147,6,2026-03-17,entregue
49167,159,11,2026-03-17,entregue
49168,179,3,2026-03-17,entregue
49169,201,4,2026-03-17,entregue
49170,214,2,2026-03-17,entregue
49171,231,12,2026-03-17,entregue
49172,232,8,2026-03-17,entregue
49173,234,11,2026-03-17,entregue
49174,240,6,2026-03-17,entregue
49175,241,5,2026-03-17,entregue
49176,263,12,2026-03-17,entregue
49177,274,11,2026-03-17,entregue
49178,305,12,2026-03-17,entregue
49179,336,11,2026-03-17,entregue
49180,336,11,2026-03-17,entregue
49181,360,5,2026-03-17,entregue
49182,361,10,2026-03-17,entregue
49183,372,12,2026-03-17,entregue
49184,391,1,2026-03-17,entregue
49185,392,3,2026-03-17,cancelado
49186,418,7,2026-03-17,entregue
49187,431,4,2026-03-17,entregue
49188,437,12,2026-03-17,entregue
49189,437,12,2026-03-17,entregue
49190,438,1,2026-03-17,entregue
49191,449,5,2026-03-17,entregue
49192,462,4,2026-03-17,entregue
49193,479,5,2026-03-17,entregue
49194,523,6,2026-03-17,entregue
49195,541,4,2026-03-17,entregue
49196,548,4,2026-03-17,entregue
49197,610,1,2026-03-17,entregue
49198,673,12,2026-03-17,entregue
49199,691,8,2026-03-17,entregue
49200,733,7,2026-03-17,entregue
49201,749,4,2026-03-17,entregue
49202,767,1,2026-03-17,entregue
49203,791,4,2026-03-17,entregue
49204,795,5,2026-03-17,entregue
49205,831,6,2026-03-17,entregue
49206,893,5,2026-03-17,entregue
49207,913,5,2026-03-17,entregue
49208,924,7,2026-03-17,entregue
49209,927,11,2026-03-17,entregue
49210,930,6,2026-03-17,entregue
49211,965,4,2026-03-17,entregue
49212,989,6,2026-03-17,entregue
49213,999,7,2026-03-17,entregue
49214,1007,11,2026-03-17,entregue
49215,1064,1,2026-03-17,entregue
49216,1064,1,2026-03-17,entregue
49217,1074,11,2026-03-17,entregue
49218,1116,7,2026-03-17,entregue
49219,1141,6,2026-03-17,entregue
49220,1142,11,2026-03-17,entregue
49221,1146,1,2026-03-17,entregue
49222,1156,5,2026-03-17,entregue
49223,1190,3,2026-03-17,entregue
49224,18,5,2026-03-18,entregue
49225,27,7,2026-03-18,entregue
49226,33,8,2026-03-18,entregue
49227,55,12,2026-03-18,entregue
49228,59,11,2026-03-18,entregue
49229,78,2,2026-03-18,entregue
49230,80,9,2026-03-18,entregue
49231,93,6,2026-03-18,entregue
49232,101,12,2026-03-18,entregue
49233,110,12,2026-03-18,entregue
49234,132,7,2026-03-18,entregue
49235,143,2,2026-03-18,entregue
49236,154,3,2026-03-18,entregue
49237,180,10,2026-03-18,entregue
49238,195,9,2026-03-18,entregue
49239,197,5,2026-03-18,entregue
49240,214,2,2026-03-18,entregue
49241,222,6,2026-03-18,entregue
49242,224,5,2026-03-18,entregue
49243,227,12,2026-03-18,entregue
49244,243,7,2026-03-18,entregue
49245,273,9,2026-03-18,entregue
49246,308,12,2026-03-18,cancelado
49247,318,10,2026-03-18,entregue
49248,336,11,2026-03-18,entregue
49249,349,11,2026-03-18,entregue
49250,351,10,2026-03-18,entregue
49251,371,12,2026-03-18,entregue
49252,441,7,2026-03-18,entregue
49253,474,9,2026-03-18,entregue
49254,486,7,2026-03-18,entregue
49255,493,7,2026-03-18,entregue
49256,494,7,2026-03-18,entregue
49257,508,6,2026-03-18,entregue
49258,553,5,2026-03-18,entregue
49259,559,11,2026-03-18,entregue
49260,610,1,2026-03-18,entregue
49261,618,12,2026-03-18,entregue
49262,622,1,2026-03-18,entregue
49263,625,11,2026-03-18,entregue
49264,659,12,2026-03-18,entregue
49265,724,11,2026-03-18,entregue
49266,761,5,2026-03-18,entregue
49267,775,8,2026-03-18,entregue
49268,779,4,2026-03-18,entregue
49269,790,3,2026-03-18,entregue
49270,806,7,2026-03-18,entregue
49271,863,9,2026-03-18,entregue
49272,871,2,2026-03-18,entregue
49273,942,8,2026-03-18,entregue
49274,979,7,2026-03-18,entregue
49275,990,12,2026-03-18,entregue
49276,1000,6,2026-03-18,entregue
49277,1017,11,2026-03-18,entregue
49278,1027,6,2026-03-18,entregue
49279,1038,6,2026-03-18,entregue
49280,1051,11,2026-03-18,entregue
49281,1064,1,2026-03-18,entregue
49282,1098,9,2026-03-18,entregue
49283,1124,10,2026-03-18,entregue
49284,1138,7,2026-03-18,entregue
49285,1144,7,2026-03-18,entregue
49286,1181,6,2026-03-18,entregue
49287,1191,2,2026-03-18,entregue
49288,2,6,2026-03-19,entregue
49289,10,5,2026-03-19,entregue
49290,31,9,2026-03-19,entregue
49291,33,8,2026-03-19,entregue
49292,51,6,2026-03-19,entregue
49293,59,11,2026-03-19,entregue
49294,113,2,2026-03-19,entregue
49295,120,3,2026-03-19,entregue
49296,142,2,2026-03-19,entregue
49297,143,2,2026-03-19,entregue
49298,146,7,2026-03-19,entregue
49299,170,9,2026-03-19,entregue
49300,194,10,2026-03-19,cancelado
49301,196,2,2026-03-19,entregue
49302,196,2,2026-03-19,entregue
49303,198,6,2026-03-19,entregue
49304,232,8,2026-03-19,entregue
49305,244,11,2026-03-19,entregue
49306,245,2,2026-03-19,entregue
49307,250,11,2026-03-19,entregue
49308,308,12,2026-03-19,entregue
49309,320,11,2026-03-19,entregue
49310,332,8,2026-03-19,entregue
49311,347,9,2026-03-19,entregue
49312,351,10,2026-03-19,entregue
49313,369,12,2026-03-19,entregue
49314,373,5,2026-03-19,entregue
49315,390,11,2026-03-19,entregue
49316,397,5,2026-03-19,entregue
49317,436,1,2026-03-19,entregue
49318,436,1,2026-03-19,entregue
49319,451,2,2026-03-19,entregue
49320,459,11,2026-03-19,entregue
49321,484,3,2026-03-19,entregue
49322,491,12,2026-03-19,entregue
49323,497,7,2026-03-19,entregue
49324,522,11,2026-03-19,entregue
49325,529,3,2026-03-19,entregue
49326,574,2,2026-03-19,entregue
49327,578,1,2026-03-19,entregue
49328,582,2,2026-03-19,entregue
49329,598,9,2026-03-19,entregue
49330,600,6,2026-03-19,entregue
49331,604,11,2026-03-19,entregue
49332,658,9,2026-03-19,entregue
49333,672,6,2026-03-19,entregue
49334,677,6,2026-03-19,entregue
49335,684,6,2026-03-19,entregue
49336,770,3,2026-03-19,entregue
49337,791,4,2026-03-19,entregue
49338,822,1,2026-03-19,entregue
49339,839,4,2026-03-19,entregue
49340,864,1,2026-03-19,entregue
49341,916,3,2026-03-19,entregue
49342,990,12,2026-03-19,entregue
49343,998,3,2026-03-19,entregue
49344,1002,5,2026-03-19,entregue
49345,1005,6,2026-03-19,entregue
49346,1022,11,2026-03-19,entregue
49347,1029,12,2026-03-19,entregue
49348,1088,7,2026-03-19,entregue
49349,1096,9,2026-03-19,entregue
49350,1130,7,2026-03-19,entregue
49351,1161,12,2026-03-19,entregue
49352,1,10,2026-03-20,entregue
49353,28,6,2026-03-20,entregue
49354,48,11,2026-03-20,cancelado
49355,53,7,2026-03-20,entregue
49356,65,11,2026-03-20,entregue
49357,67,7,2026-03-20,entregue
49358,72,1,2026-03-20,entregue
49359,81,11,2026-03-20,entregue
49360,132,7,2026-03-20,entregue
49361,141,12,2026-03-20,entregue
49362,150,6,2026-03-20,entregue
49363,159,11,2026-03-20,entregue
49364,185,11,2026-03-20,entregue
49365,186,4,2026-03-20,entregue
49366,208,10,2026-03-20,entregue
49367,230,11,2026-03-20,entregue
49368,232,8,2026-03-20,entregue
49369,235,10,2026-03-20,entregue
49370,270,3,2026-03-20,entregue
49371,280,6,2026-03-20,entregue
49372,288,7,2026-03-20,entregue
49373,322,4,2026-03-20,entregue
49374,332,8,2026-03-20,entregue
49375,336,11,2026-03-20,entregue
49376,371,12,2026-03-20,entregue
49377,390,11,2026-03-20,entregue
49378,390,11,2026-03-20,entregue
49379,392,3,2026-03-20,entregue
49380,416,8,2026-03-20,entregue
49381,433,3,2026-03-20,entregue
49382,441,7,2026-03-20,entregue
49383,443,8,2026-03-20,entregue
49384,468,4,2026-03-20,entregue
49385,490,8,2026-03-20,entregue
49386,528,4,2026-03-20,entregue
49387,548,4,2026-03-20,entregue
49388,548,4,2026-03-20,entregue
49389,576,6,2026-03-20,entregue
49390,592,4,2026-03-20,entregue
49391,599,1,2026-03-20,entregue
49392,641,4,2026-03-20,entregue
49393,642,12,2026-03-20,entregue
49394,682,4,2026-03-20,entregue
49395,688,1,2026-03-20,entregue
49396,712,10,2026-03-20,entregue
49397,728,6,2026-03-20,entregue
49398,783,2,2026-03-20,entregue
49399,786,12,2026-03-20,entregue
49400,800,1,2026-03-20,entregue
49401,814,11,2026-03-20,entregue
49402,835,11,2026-03-20,entregue
49403,853,11,2026-03-20,entregue
49404,895,11,2026-03-20,entregue
49405,896,3,2026-03-20,entregue
49406,925,12,2026-03-20,entregue
49407,940,11,2026-03-20,entregue
49408,943,10,2026-03-20,entregue
49409,1021,1,2026-03-20,entregue
49410,1021,1,2026-03-20,entregue
49411,1041,6,2026-03-20,entregue
49412,1059,10,2026-03-20,entregue
49413,1060,1,2026-03-20,entregue
49414,1083,6,2026-03-20,entregue
49415,1089,1,2026-03-20,entregue
49416,1120,7,2026-03-20,entregue
49417,1122,9,2026-03-20,entregue
49418,1131,11,2026-03-20,entregue
49419,1137,11,2026-03-20,entregue
49420,1138,7,2026-03-20,entregue
49421,1138,7,2026-03-20,entregue
49422,1142,11,2026-03-20,entregue
49423,1186,11,2026-03-20,entregue
49424,45,12,2026-03-21,entregue
49425,48,11,2026-03-21,entregue
49426,51,6,2026-03-21,entregue
49427,59,11,2026-03-21,entregue
49428,64,1,2026-03-21,entregue
49429,92,6,2026-03-21,entregue
49430,97,1,2026-03-21,entregue
49431,104,2,2026-03-21,entregue
49432,127,3,2026-03-21,entregue
49433,150,6,2026-03-21,entregue
49434,162,11,2026-03-21,entregue
49435,178,6,2026-03-21,entregue
49436,221,2,2026-03-21,entregue
49437,227,12,2026-03-21,entregue
49438,268,2,2026-03-21,entregue
49439,295,5,2026-03-21,entregue
49440,299,2,2026-03-21,entregue
49441,339,1,2026-03-21,entregue
49442,391,1,2026-03-21,entregue
49443,418,7,2026-03-21,entregue
49444,427,2,2026-03-21,entregue
49445,438,1,2026-03-21,entregue
49446,438,1,2026-03-21,entregue
49447,441,7,2026-03-21,entregue
49448,484,3,2026-03-21,entregue
49449,491,12,2026-03-21,entregue
49450,496,1,2026-03-21,entregue
49451,516,8,2026-03-21,entregue
49452,518,8,2026-03-21,entregue
49453,555,4,2026-03-21,entregue
49454,559,11,2026-03-21,entregue
49455,570,1,2026-03-21,entregue
49456,574,2,2026-03-21,entregue
49457,587,9,2026-03-21,entregue
49458,599,1,2026-03-21,cancelado
49459,608,8,2026-03-21,entregue
49460,634,2,2026-03-21,entregue
49461,656,12,2026-03-21,entregue
49462,673,12,2026-03-21,entregue
49463,745,5,2026-03-21,entregue
49464,762,11,2026-03-21,entregue
49465,800,1,2026-03-21,entregue
49466,814,11,2026-03-21,entregue
49467,834,6,2026-03-21,entregue
49468,852,12,2026-03-21,entregue
49469,884,6,2026-03-21,entregue
49470,885,12,2026-03-21,entregue
49471,888,12,2026-03-21,entregue
49472,907,2,2026-03-21,entregue
49473,924,7,2026-03-21,entregue
49474,936,2,2026-03-21,entregue
49475,950,8,2026-03-21,entregue
49476,971,12,2026-03-21,entregue
49477,990,12,2026-03-21,entregue
49478,1009,7,2026-03-21,entregue
49479,1014,4,2026-03-21,entregue
49480,1029,12,2026-03-21,entregue
49481,1049,2,2026-03-21,entregue
49482,1049,2,2026-03-21,entregue
49483,1060,1,2026-03-21,entregue
49484,1078,4,2026-03-21,entregue
49485,1115,6,2026-03-21,entregue
49486,1129,4,2026-03-21,entregue
49487,1133,1,2026-03-21,entregue
49488,1141,6,2026-03-21,entregue
49489,1144,7,2026-03-21,entregue
49490,1167,7,2026-03-21,entregue
49491,1168,3,2026-03-21,entregue
49492,1176,1,2026-03-21,entregue
49493,1191,2,2026-03-21,entregue
49494,1200,8,2026-03-21,entregue
49495,2,6,2026-03-23,entregue
49496,33,8,2026-03-23,entregue
49497,38,2,2026-03-23,entregue
49498,43,5,2026-03-23,entregue
49499,48,11,2026-03-23,entregue
49500,53,7,2026-03-23,entregue
49501,55,12,2026-03-23,entregue
49502,58,4,2026-03-23,entregue
49503,77,12,2026-03-23,entregue
49504,81,11,2026-03-23,entregue
49505,87,7,2026-03-23,entregue
49506,90,12,2026-03-23,entregue
49507,96,5,2026-03-23,entregue
49508,101,12,2026-03-23,entregue
49509,103,1,2026-03-23,entregue
49510,115,2,2026-03-23,entregue
49511,128,6,2026-03-23,entregue
49512,132,7,2026-03-23,entregue
49513,134,4,2026-03-23,entregue
49514,134,4,2026-03-23,entregue
49515,145,7,2026-03-23,entregue
49516,151,6,2026-03-23,entregue
49517,151,6,2026-03-23,entregue
49518,166,8,2026-03-23,entregue
49519,167,11,2026-03-23,entregue
49520,172,12,2026-03-23,entregue
49521,199,2,2026-03-23,entregue
49522,199,2,2026-03-23,entregue
49523,218,10,2026-03-23,entregue
49524,219,4,2026-03-23,entregue
49525,221,2,2026-03-23,entregue
49526,230,11,2026-03-23,entregue
49527,234,11,2026-03-23,entregue
49528,236,6,2026-03-23,entregue
49529,252,4,2026-03-23,entregue
49530,254,3,2026-03-23,entregue
49531,254,3,2026-03-23,entregue
49532,259,4,2026-03-23,entregue
49533,260,2,2026-03-23,entregue
49534,314,3,2026-03-23,entregue
49535,319,11,2026-03-23,entregue
49536,326,5,2026-03-23,entregue
49537,326,5,2026-03-23,entregue
49538,336,11,2026-03-23,entregue
49539,337,11,2026-03-23,entregue
49540,340,11,2026-03-23,entregue
49541,344,2,2026-03-23,entregue
49542,361,10,2026-03-23,entregue
49543,379,11,2026-03-23,entregue
49544,393,9,2026-03-23,entregue
49545,399,1,2026-03-23,entregue
49546,409,7,2026-03-23,entregue
49547,416,8,2026-03-23,entregue
49548,417,10,2026-03-23,entregue
49549,422,3,2026-03-23,entregue
49550,423,11,2026-03-23,entregue
49551,424,11,2026-03-23,entregue
49552,437,12,2026-03-23,entregue
49553,438,1,2026-03-23,entregue
49554,449,5,2026-03-23,entregue
49555,452,10,2026-03-23,entregue
49556,484,3,2026-03-23,entregue
49557,492,6,2026-03-23,entregue
49558,496,1,2026-03-23,entregue
49559,504,2,2026-03-23,entregue
49560,523,6,2026-03-23,entregue
49561,530,3,2026-03-23,entregue
49562,538,3,2026-03-23,entregue
49563,541,4,2026-03-23,entregue
49564,541,4,2026-03-23,entregue
49565,550,7,2026-03-23,entregue
49566,553,5,2026-03-23,entregue
49567,556,4,2026-03-23,entregue
49568,558,2,2026-03-23,entregue
49569,559,11,2026-03-23,entregue
49570,561,3,2026-03-23,entregue
49571,574,2,2026-03-23,entregue
49572,587,9,2026-03-23,entregue
49573,591,6,2026-03-23,entregue
49574,606,2,2026-03-23,entregue
49575,607,6,2026-03-23,entregue
49576,622,1,2026-03-23,entregue
49577,649,9,2026-03-23,entregue
